id,lat,lon,name,street_no,street_name,street_type,suburb,postcode,sport,type,field_surface,lga,address
"MORELA13051",-37.729925,144.955629,"Richards Reserve",30-34,"Charles","Street","COBURG NORTH","3058","Cycling","outdoor","Outdoor Velodrome","MORELAND","30-34 Charles Street, COBURG NORTH 3058"
"MORELA13051",-37.729925,144.955629,"Richards Reserve",30-34,"Charles","Street","COBURG NORTH","3058","Soccer","outdoor","Grass","MORELAND","30-34 Charles Street, COBURG NORTH 3058"
"MELTON9092",-37.7,144.576,"Swimmers Learn to Swim",30-36,"Station","Road","MELTON SOUTH","3338","Swimming","indoor","NA","MELTON","30-36 Station Road, MELTON SOUTH 3338"
"STONNI11960",-37.835668,145.00395,"Como Park",305-325,"Williams","Road","SOUTH YARRA","3141","Cricket","outdoor","Turf Pitch","STONNINGTON","305-325 Williams Road, SOUTH YARRA 3141"
"STONNI11960",-37.835668,145.00395,"Como Park",305-325,"Williams","Road","SOUTH YARRA","3141","Football","outdoor","Grass","STONNINGTON","305-325 Williams Road, SOUTH YARRA 3141"
"STONNI11926",-37.869781,145.065603,"D.W Lucas Reserve",31-35,"Dunlop","Street","MALVERN EAST","3145","Cricket","outdoor","Turf Pitch","STONNINGTON","31-35 Dunlop Street, MALVERN EAST 3145"
"STONNI11926",-37.869781,145.065603,"D.W Lucas Reserve",31-35,"Dunlop","Street","MALVERN EAST","3145","Football","outdoor","Grass","STONNINGTON","31-35 Dunlop Street, MALVERN EAST 3145"
"STONNI11936",-37.882645,145.080485,"Chadstone Tennis Club",32A,"Chadstone","Road","MALVERN EAST","3145","Tennis","outdoor","Hard Court","STONNINGTON","32A Chadstone Road, MALVERN EAST 3145"
"STONNI11929",-37.882645,145.080485,"Percy Treyvaud Reserve",32A,"Chadstone","Road","MALVERN EAST","3145","Cricket","outdoor","Synthetic Pitch","STONNINGTON","32A Chadstone Road, MALVERN EAST 3145"
"STONNI11929",-37.882645,145.080485,"Percy Treyvaud Reserve",32A,"Chadstone","Road","MALVERN EAST","3145","Cricket","outdoor","Turf Pitch","STONNINGTON","32A Chadstone Road, MALVERN EAST 3145"
"STONNI11929",-37.882645,145.080485,"Percy Treyvaud Reserve",32A,"Chadstone","Road","MALVERN EAST","3145","Lacrosse","outdoor","Grass","STONNINGTON","32A Chadstone Road, MALVERN EAST 3145"
"MORELA13052",-37.708466,144.933959,"Sewell Reserve",33-45,"Glenroy","Road","GLENROY","3046","Cricket","outdoor","Turf Pitch","MORELAND","33-45 Glenroy Road, GLENROY 3046"
"MORELA13052",-37.708466,144.933959,"Sewell Reserve",33-45,"Glenroy","Road","GLENROY","3046","Football","outdoor","Grass","MORELAND","33-45 Glenroy Road, GLENROY 3046"
"MAROON11030",-37.8332,145.221599,"Maroondah Indoor Sports Centre",362-378,"Canterbury","Road","RINGWOOD","3134","Basketball","indoor","Wooden Gymnasium","MAROONDAH","362-378 Canterbury Road, RINGWOOD 3134"
"MAROON11030",-37.8332,145.221599,"Maroondah Indoor Sports Centre",362-378,"Canterbury","Road","RINGWOOD","3134","Martial Arts","indoor","NA","MAROONDAH","362-378 Canterbury Road, RINGWOOD 3134"
"MAROON11030",-37.8332,145.221599,"Maroondah Indoor Sports Centre",362-378,"Canterbury","Road","RINGWOOD","3134","Netball","indoor","Wooden Gymnasium","MAROONDAH","362-378 Canterbury Road, RINGWOOD 3134"
"MORELA13026",-37.765721,144.954764,"Futsal Oz - Victoria Street Stadium",407-409,"Victoria","Street","BRUNSWICK","3056","Futsal","indoor","NA","MORELAND","407-409 Victoria Street, BRUNSWICK 3056"
"WHITTL9530",-37.647829,145.018148,"Leisure City Epping",41-53,"Miller","Street","EPPING","3076","Basketball","outdoor","NA","WHITTLESEA","41-53 Miller Street, EPPING 3076"
"WHITTL9530",-37.647829,145.018148,"Leisure City Epping",41-53,"Miller","Street","EPPING","3076","Cricket","indoor","NA","WHITTLESEA","41-53 Miller Street, EPPING 3076"
"WHITTL9530",-37.647829,145.018148,"Leisure City Epping",41-53,"Miller","Street","EPPING","3076","Fitness / Gymnasium Workouts","indoor","NA","WHITTLESEA","41-53 Miller Street, EPPING 3076"
"WHITTL9530",-37.647829,145.018148,"Leisure City Epping",41-53,"Miller","Street","EPPING","3076","Futsal","indoor","NA","WHITTLESEA","41-53 Miller Street, EPPING 3076"
"WHITTL9530",-37.647829,145.018148,"Leisure City Epping",41-53,"Miller","Street","EPPING","3076","Netball","indoor","NA","WHITTLESEA","41-53 Miller Street, EPPING 3076"
"WHITTL9530",-37.647829,145.018148,"Leisure City Epping",41-53,"Miller","Street","EPPING","3076","Swimming","indoor","NA","WHITTLESEA","41-53 Miller Street, EPPING 3076"
"WHITTL9530",-37.647829,145.018148,"Leisure City Epping",41-53,"Miller","Street","EPPING","3076","Tennis","outdoor","NA","WHITTLESEA","41-53 Miller Street, EPPING 3076"
"HUMECI11736",-37.681087,144.915043,"Broadmeadows Aquatic & Leisure Centre",41-85,"Tanderrum","Way","BROADMEADOWS","3047","Basketball","indoor","Wooden Gymnasium","HUME","41-85 Tanderrum Way, BROADMEADOWS 3047"
"HUMECI11736",-37.681087,144.915043,"Broadmeadows Aquatic & Leisure Centre",41-85,"Tanderrum","Way","BROADMEADOWS","3047","Fitness / Gymnasium Workouts","indoor","NA","HUME","41-85 Tanderrum Way, BROADMEADOWS 3047"
"HUMECI11736",-37.681087,144.915043,"Broadmeadows Aquatic & Leisure Centre",41-85,"Tanderrum","Way","BROADMEADOWS","3047","Martial Arts","indoor","NA","HUME","41-85 Tanderrum Way, BROADMEADOWS 3047"
"HUMECI11736",-37.681087,144.915043,"Broadmeadows Aquatic & Leisure Centre",41-85,"Tanderrum","Way","BROADMEADOWS","3047","Netball","indoor","Wooden Gymnasium","HUME","41-85 Tanderrum Way, BROADMEADOWS 3047"
"HUMECI11736",-37.681087,144.915043,"Broadmeadows Aquatic & Leisure Centre",41-85,"Tanderrum","Way","BROADMEADOWS","3047","Swimming","indoor","25m Pool - Indoor, Childrens Learning Pool, Spa/Sauna","HUME","41-85 Tanderrum Way, BROADMEADOWS 3047"
"MOONEE9393",-37.748589,144.883248,"Paul Saddler Swimland",41A,"Rosehill","Road","ESSENDON","3040","Swimming","indoor","NA","MOONEE VALLEY","41A Rosehill Road, ESSENDON 3040"
"STONNI11924",-37.878145,145.068868,"Waverley Oval",425-431,"Waverley","Road","MALVERN EAST","3145","Cricket","outdoor","Turf Pitch","STONNINGTON","425-431 Waverley Road, MALVERN EAST 3145"
"STONNI11924",-37.878145,145.068868,"Waverley Oval",425-431,"Waverley","Road","MALVERN EAST","3145","Football","outdoor","Grass","STONNINGTON","425-431 Waverley Road, MALVERN EAST 3145"
"STONNI11923",-37.85866,145.02348,"Malvern Tennis Centre",43A,"Union","Street","ARMADALE","3143","Tennis","outdoor","Artificial Turf","STONNINGTON","43A Union Street, ARMADALE 3143"
"CASEYC12293",-38.037459,145.258923,"Cairns Road Reserve",47-59,"Cairns","Road","HAMPTON PARK","3976","BMX","outdoor","Dirt","CASEY","47-59 Cairns Road, HAMPTON PARK 3976"
"CASEYC12293",-38.037459,145.258923,"Cairns Road Reserve",47-59,"Cairns","Road","HAMPTON PARK","3976","Cricket","outdoor","Synthetic Pitch","CASEY","47-59 Cairns Road, HAMPTON PARK 3976"
"CASEYC12293",-38.037459,145.258923,"Cairns Road Reserve",47-59,"Cairns","Road","HAMPTON PARK","3976","Football","outdoor","Grass","CASEY","47-59 Cairns Road, HAMPTON PARK 3976"
"STONNI11950",-37.851236,145.049018,"Gardiner Reserve",49-61,"Carroll","Cresent","MALVERN","3144","Cricket","outdoor","Synthetic Pitch","STONNINGTON","49-61 Carroll Cresent, MALVERN 3144"
"STONNI11950",-37.851236,145.049018,"Gardiner Reserve",49-61,"Carroll","Cresent","MALVERN","3144","Rugby Union","outdoor","Grass","STONNINGTON","49-61 Carroll Cresent, MALVERN 3144"
"MELTON9061",-37.764999,144.752,"Gymnastics Unlimited Caroline Springs",5/51-53,"Westwood","Drive","RAVENHALL","3023","Gymnastics","indoor","NA","MELTON","5/51-53 Westwood Drive, RAVENHALL 3023"
"MORELA13022",-37.764936,144.945367,"Fitzys Gym",507-515,"Victoria","Street","BRUNSWICK WEST","3055","Squash / Racquetball","indoor","NA","MORELAND","507-515 Victoria Street, BRUNSWICK WEST 3055"
"MORELA12994",-37.774727,144.977888,"Balfe Park",54-62,"John","Street","BRUNSWICK EAST","3057","Playground","outdoor",,"MORELAND","54-62 John Street, BRUNSWICK EAST 3057"
"MORELA12994",-37.774727,144.977888,"Balfe Park",54-62,"John","Street","BRUNSWICK EAST","3057","Soccer","outdoor","Grass","MORELAND","54-62 John Street, BRUNSWICK EAST 3057"
"BRIMBA8390",-37.787273,144.833454,"Samurai Karate Sunshine",54A,"Station","Place","SUNSHINE","3020","Fitness / Gymnasium Workouts","indoor","NA","BRIMBANK","54A Station Place, SUNSHINE 3020"
"BRIMBA8390",-37.787273,144.833454,"Samurai Karate Sunshine",54A,"Station","Place","SUNSHINE","3020","Martial Arts","indoor","NA","BRIMBANK","54A Station Place, SUNSHINE 3020"
"MOONEE9351",-37.732911,144.8675,"BTB Martials Arts & Fitness Centre",54A,"Wingara","Avenue","KEILOR EAST","3033","Aerobics","indoor","NA","MOONEE VALLEY","54A Wingara Avenue, KEILOR EAST 3033"
"MOONEE9351",-37.732911,144.8675,"BTB Martials Arts & Fitness Centre",54A,"Wingara","Avenue","KEILOR EAST","3033","Fitness / Gymnasium Workouts","indoor","NA","MOONEE VALLEY","54A Wingara Avenue, KEILOR EAST 3033"
"MOONEE9351",-37.732911,144.8675,"BTB Martials Arts & Fitness Centre",54A,"Wingara","Avenue","KEILOR EAST","3033","Martial Arts","indoor","NA","MOONEE VALLEY","54A Wingara Avenue, KEILOR EAST 3033"
"HUMECI11770",-37.66884,144.940463,"Laura Douglas Reserve",57-75,"King","Street","DALLAS","3047","Athletics","outdoor","Grass Running Track","HUME","57-75 King Street, DALLAS 3047"
"HUMECI11770",-37.66884,144.940463,"Laura Douglas Reserve",57-75,"King","Street","DALLAS","3047","Soccer","outdoor","Grass","HUME","57-75 King Street, DALLAS 3047"
"GLENEI11221",-37.917615,145.076431,"Mackie Road Reserve",58-60,"Mackie","Road","BENTLEIGH EAST","3165","Cricket","outdoor","Synthetic Pitch","GLEN EIRA","58-60 Mackie Road, BENTLEIGH EAST 3165"
"GLENEI11221",-37.917615,145.076431,"Mackie Road Reserve",58-60,"Mackie","Road","BENTLEIGH EAST","3165","Football","outdoor","Grass","GLEN EIRA","58-60 Mackie Road, BENTLEIGH EAST 3165"
"GLENEI11221",-37.917615,145.076431,"Mackie Road Reserve",58-60,"Mackie","Road","BENTLEIGH EAST","3165","Tennis","outdoor","Clay","GLEN EIRA","58-60 Mackie Road, BENTLEIGH EAST 3165"
"HUMECI11765",-37.682641,144.9044,"Jacana Reserve",59-79,"Johnstone","Street","BROADMEADOWS","3047","Cricket","outdoor","Turf Pitch","HUME","59-79 Johnstone Street, BROADMEADOWS 3047"
"HUMECI11765",-37.682641,144.9044,"Jacana Reserve",59-79,"Johnstone","Street","BROADMEADOWS","3047","Cricket","outdoor","Synthetic Pitch","HUME","59-79 Johnstone Street, BROADMEADOWS 3047"
"HUMECI11765",-37.682641,144.9044,"Jacana Reserve",59-79,"Johnstone","Street","BROADMEADOWS","3047","Football","outdoor","Grass","HUME","59-79 Johnstone Street, BROADMEADOWS 3047"
"HUMECI11764",-37.610118,144.934493,"Hothlyn Reserve",59-79,"Hothlyn","Drive","CRAIGIEBURN","3064","Cricket","outdoor","Synthetic Pitch","HUME","59-79 Hothlyn Drive, CRAIGIEBURN 3064"
"HUMECI11764",-37.610118,144.934493,"Hothlyn Reserve",59-79,"Hothlyn","Drive","CRAIGIEBURN","3064","Football","outdoor","Grass","HUME","59-79 Hothlyn Drive, CRAIGIEBURN 3064"
"HUMECI11764",-37.610118,144.934493,"Hothlyn Reserve",59-79,"Hothlyn","Drive","CRAIGIEBURN","3064","Rugby League","outdoor","Grass","HUME","59-79 Hothlyn Drive, CRAIGIEBURN 3064"
"GLENEI11260",-37.905579,145.038844,"St Kevin's Tennis Club",60-82,"Glen Orme","Avenue","ORMOND","3204","Tennis","outdoor","Clay","GLEN EIRA","60-82 Glen Orme Avenue, ORMOND 3204"
"MANNIN10991",-37.766266,145.237667,"Colman Park",64-76,"Croydon","Road","SOUTH WARRANDYTE","3134","Cricket","outdoor","Synthetic Pitch","MANNINGHAM","64-76 Croydon Road, SOUTH WARRANDYTE 3134"
"MANNIN10991",-37.766266,145.237667,"Colman Park",64-76,"Croydon","Road","SOUTH WARRANDYTE","3134","Equestrian","outdoor","NA","MANNINGHAM","64-76 Croydon Road, SOUTH WARRANDYTE 3134"
"MANNIN10991",-37.766266,145.237667,"Colman Park",64-76,"Croydon","Road","SOUTH WARRANDYTE","3134","Football","outdoor","Grass","MANNINGHAM","64-76 Croydon Road, SOUTH WARRANDYTE 3134"
"MANNIN10991",-37.766266,145.237667,"Colman Park",64-76,"Croydon","Road","SOUTH WARRANDYTE","3134","Tennis","outdoor","Hard Court","MANNINGHAM","64-76 Croydon Road, SOUTH WARRANDYTE 3134"
"BRIMBA8340",-37.702186,144.760049,"Copperfield Secondary College",65-75,"Community","Hub","SYDENHAM","3037","Netball","outdoor","Asphalt","BRIMBANK","65-75 Community Hub, SYDENHAM 3037"
"MOONEE9381",-37.747538,144.857438,"JH Allan Reserve",67-75,"The Crossway","NA","KEILOR EAST","3033","Soccer","outdoor","Grass","MOONEE VALLEY","67-75 The Crossway, KEILOR EAST 3033"
"MOONEE9403",-37.752527,144.918666,"Windy Hill Fitness Centre",74-84,"Napier","Street","ESSENDON","3040","Aerobics","indoor","NA","MOONEE VALLEY","74-84 Napier Street, ESSENDON 3040"
"MOONEE9403",-37.752527,144.918666,"Windy Hill Fitness Centre",74-84,"Napier","Street","ESSENDON","3040","Fitness / Gymnasium Workouts","indoor","NA","MOONEE VALLEY","74-84 Napier Street, ESSENDON 3040"
"MOONEE9403",-37.752527,144.918666,"Windy Hill Fitness Centre",74-84,"Napier","Street","ESSENDON","3040","Swimming","indoor","25m Pool - Indoor","MOONEE VALLEY","74-84 Napier Street, ESSENDON 3040"
"WYNDHA8493",-37.869807,144.719874,"BoxingFit Hoppers Crossing",75-85,"Elm Park","Drive","HOPPERS CROSSING","3029","Boxing","indoor","NA","WYNDHAM","75-85 Elm Park Drive, HOPPERS CROSSING 3029"
"WYNDHA8493",-37.869807,144.719874,"BoxingFit Hoppers Crossing",75-85,"Elm Park","Drive","HOPPERS CROSSING","3029","Fitness / Gymnasium Workouts","indoor","NA","WYNDHAM","75-85 Elm Park Drive, HOPPERS CROSSING 3029"
"MORELA13019",-37.703706,144.96866,"Fawkner Leisure Centre",79-83,"Jukes","Road","FAWKNER","3060","Aerobics","indoor","NA","MORELAND","79-83 Jukes Road, FAWKNER 3060"
"MORELA13019",-37.703706,144.96866,"Fawkner Leisure Centre",79-83,"Jukes","Road","FAWKNER","3060","Fitness / Gymnasium Workouts","indoor","NA","MORELAND","79-83 Jukes Road, FAWKNER 3060"
"MORELA13019",-37.703706,144.96866,"Fawkner Leisure Centre",79-83,"Jukes","Road","FAWKNER","3060","Swimming","indoor","25m Pool - Indoor","MORELAND","79-83 Jukes Road, FAWKNER 3060"
"MORELA13019",-37.703706,144.96866,"Fawkner Leisure Centre",79-83,"Jukes","Road","FAWKNER","3060","Swimming","outdoor","50m Pool - Outdoor, Childrens Learning Pool, Spa/Sauna, Toddlers Pool","MORELAND","79-83 Jukes Road, FAWKNER 3060"
"MORELA13002",-37.704697,144.969038,"CB Smith Reserve",79-97,"Jukes","Road","FAWKNER","3060","Soccer","outdoor","Artificial Turf","MORELAND","79-97 Jukes Road, FAWKNER 3060"
"MORELA13002",-37.704697,144.969038,"CB Smith Reserve",79-97,"Jukes","Road","FAWKNER","3060","Soccer","outdoor","Grass","MORELAND","79-97 Jukes Road, FAWKNER 3060"
"MOONEE9391",-37.743552,144.857262,"Overland Reserve",7a,"Parkside","Avenue","KEILOR EAST","3033","Cricket","outdoor","Synthetic Pitch","MOONEE VALLEY","7a Parkside Avenue, KEILOR EAST 3033"
"MOONEE9391",-37.743552,144.857262,"Overland Reserve",7a,"Parkside","Avenue","KEILOR EAST","3033","Cricket","outdoor","Turf Pitch","MOONEE VALLEY","7a Parkside Avenue, KEILOR EAST 3033"
"MOONEE9391",-37.743552,144.857262,"Overland Reserve",7a,"Parkside","Avenue","KEILOR EAST","3033","Football","outdoor","Grass","MOONEE VALLEY","7a Parkside Avenue, KEILOR EAST 3033"
"STONNI11930",-37.865966,145.048626,"Central Park",83-141,"Burke","Road","MALVERN EAST","3145","Cricket","outdoor","Synthetic Pitch","STONNINGTON","83-141 Burke Road, MALVERN EAST 3145"
"STONNI11930",-37.865966,145.048626,"Central Park",83-141,"Burke","Road","MALVERN EAST","3145","Soccer","outdoor","Grass","STONNINGTON","83-141 Burke Road, MALVERN EAST 3145"
"MORELA13047",-37.729383,144.943559,"Raeburn Reserve",8-42,"Landells","Road","PASCOE VALE","3044","Cricket","outdoor","Turf Pitch","MORELAND","8-42 Landells Road, PASCOE VALE 3044"
"MORELA13047",-37.729383,144.943559,"Raeburn Reserve",8-42,"Landells","Road","PASCOE VALE","3044","Football","outdoor","Grass","MORELAND","8-42 Landells Road, PASCOE VALE 3044"
"MONASH11996",-37.87233,145.1809,"Capital Reserve",85-95,"Capital","Avenue","GLEN WAVERLEY","3150","Cricket","outdoor","Synthetic Pitch","MONASH","85-95 Capital Avenue, GLEN WAVERLEY 3150"
"MONASH11996",-37.87233,145.1809,"Capital Reserve",85-95,"Capital","Avenue","GLEN WAVERLEY","3150","Football","outdoor","Grass","MONASH","85-95 Capital Avenue, GLEN WAVERLEY 3150"
"MONASH11996",-37.87233,145.1809,"Capital Reserve",85-95,"Capital","Avenue","GLEN WAVERLEY","3150","Playground","outdoor",,"MONASH","85-95 Capital Avenue, GLEN WAVERLEY 3150"
"MONASH11996",-37.87233,145.1809,"Capital Reserve",85-95,"Capital","Avenue","GLEN WAVERLEY","3150","Soccer","outdoor",,"MONASH","85-95 Capital Avenue, GLEN WAVERLEY 3150"
"MONASH11996",-37.87233,145.1809,"Capital Reserve",85-95,"Capital","Avenue","GLEN WAVERLEY","3150","Tennis","outdoor","Hard Court","MONASH","85-95 Capital Avenue, GLEN WAVERLEY 3150"
"HUMECI11769",-37.586736,144.709965,"Langama Park",89-107,"Mitchells","Lane","SUNBURY","3429","Cricket","outdoor","Synthetic Pitch","HUME","89-107 Mitchells Lane, SUNBURY 3429"
"HUMECI11769",-37.586736,144.709965,"Langama Park",89-107,"Mitchells","Lane","SUNBURY","3429","Rugby League","outdoor","NA","HUME","89-107 Mitchells Lane, SUNBURY 3429"
"HUMECI11769",-37.586736,144.709965,"Langama Park",89-107,"Mitchells","Lane","SUNBURY","3429","Rugby Union","outdoor","NA","HUME","89-107 Mitchells Lane, SUNBURY 3429"
"HUMECI11769",-37.586736,144.709965,"Langama Park",89-107,"Mitchells","Lane","SUNBURY","3429","Soccer","outdoor","Grass","HUME","89-107 Mitchells Lane, SUNBURY 3429"
"GLENEI11235",-37.879132,145.046769,"East Caulfield Reserve",902-950,"Dandenong","Road","CAULFIELD","3162","Cricket","outdoor","Synthetic Pitch","GLEN EIRA","902-950 Dandenong Road, CAULFIELD 3162"
"GLENEI11235",-37.879132,145.046769,"East Caulfield Reserve",902-950,"Dandenong","Road","CAULFIELD","3162","Football","outdoor","Grass","GLEN EIRA","902-950 Dandenong Road, CAULFIELD 3162"
